continent,location,date,total_cases,new_cases,total_deaths,new_deaths,reproduction_rate,icu_patients,hosp_patients,total_tests,new_tests,tests_per_case,total_vaccinations,people_vaccinated,population_x,total_death,positive_rate,year,month,day,weekday,new_deaths_total,new_cases_total,population_y,median_age,aged_65_older,aged_70_older,cases_per_million,deaths_per_million,tests_per_million
Asia,India,2021-04-14,14074564,196427.0,299266,,0.71,1182,107,346792257,1901056,16.5,1820574288,989520028,1393409033,299266,0.0005664111468324969,2021,4,14,2,,26948831.0,1393409033,18.6,2.581,1.337,19340.215515884345,,248880.4427034312
Asia,India,2021-04-15,14291917,208921.0,303720,4002.0,0.7,1181,110,350057330,1859469,19.0,1824268730,989520029,1393409033,307722,0.0005968193838420695,2021,4,15,3,359649.0,27157752.0,1393409033,18.6,2.581,1.337,19490.150671357103,258.1072689228074,251223.6692239098
Asia,India,2021-04-16,14526609,211298.0,307231,3303.0,0.69,1202,116,353782648,1735781,21.9,1826265830,989520030,1393409033,310534,0.000597253712680674,2021,4,16,4,362952.0,27369050.0,1393409033,18.6,2.581,1.337,19641.79171501036,260.47771429941633,253897.19717713355
Asia,India,2021-04-17,14788003,186364.0,311388,3921.0,0.68,1176,127,357433846,2243444,25.0,1830285290,991037275,1393409033,315309,0.0005213943841233212,2021,4,17,5,366873.0,27555414.0,1393409033,18.6,2.581,1.337,19775.538515545133,263.29167624966874,256517.53184809446
Asia,India,2021-04-18,15061805,173790.0,315235,2726.0,0.67,1154,103,361174142,2453209,26.1,1831347741,991769822,1393409033,317961,0.00048118062671275065,2021,4,18,6,369599.0,27729204.0,1393409033,18.6,2.581,1.337,19900.261404434284,265.24802929133875,259201.80897808203
Asia,India,2021-04-19,15320972,165553.0,318895,2542.0,0.67,1155,99,364746522,2106178,27.4,1833040014,992728812,1393409033,321437,0.00045388506816248684,2021,4,19,0,372141.0,27894757.0,1393409033,18.6,2.581,1.337,20019.072892001266,267.0723320910178,261765.57877962315
Asia,India,2021-04-20,15616130,152734.0,322512,2330.0,0.67,1188,101,366334111,1768008,27.2,1834500657,993426348,1393409033,324842,0.00041692541156780236,2021,4,20,1,374471.0,28047491.0,1393409033,18.6,2.581,1.337,20128.684640154763,268.7444900466638,262904.9348211022
Asia,India,2021-04-21,15930774,127510.0,325972,1587.0,0.67,1175,99,368207596,1960757,26.3,1838519822,993976391,1393409033,327559,0.0003462992110570147,2021,4,21,2,376058.0,28175001.0,1393409033,18.6,2.581,1.337,20220.19402252576,269.88342338383563,264249.4682320608
Asia,India,2021-04-22,16263695,132788.0,329100,1647.0,0.66,1155,90,370193563,1921450,25.3,1841947045,994642394,1393409033,330747,0.00035869883561427565,2021,4,22,3,377705.0,28307789.0,1393409033,18.6,2.581,1.337,20315.491237381695,271.0654165825262,265674.7259654086
Asia,India,2021-04-23,16610481,134154.0,331895,1571.0,0.66,1154,99,372198253,2230026,23.9,1843313964,994940223,1393409033,333466,0.00036043694165324307,2021,4,23,4,379276.0,28441943.0,1393409033,18.6,2.581,1.337,20411.76878175154,272.1928672899596,267113.4205285434
Asia,India,2021-04-24,16960172,132364.0,335102,1427.0,0.66,1126,98,374242384,2164943,22.3,1843313965,995287178,1393409033,336529,0.0003536852202181354,2021,4,24,5,380703.0,28574307.0,1393409033,18.6,2.581,1.337,20506.761706919406,273.216974329748,268580.42049164756
Asia,India,2021-04-25,17313163,120529.0,337989,1167.0,0.66,1149,89,376232162,1838490,23.1,1843313966,996097655,1393409033,339156,0.000320358045307142,2021,4,25,6,381870.0,28694836.0,1393409033,18.6,2.581,1.337,20593.261074402693,274.05448863628834,270008.4132438662
Asia,India,2021-04-26,17636186,114460.0,340702,1358.0,0.66,1133,93,378132474,1522504,24.2,1847000842,996471455,1393409033,342060,0.0003026981491147994,2021,4,26,0,383228.0,28809296.0,1393409033,18.6,2.581,1.337,20675.40493689336,275.0290768353301,271372.1994365742
Asia,India,2021-04-27,17997113,100636.0,344082,1321.0,0.66,1150,84,379624626,1647424,25.3,1848699443,996934800,1393409033,345403,0.00026509344522870866,2021,4,27,1,384549.0,28909932.0,1393409033,18.6,2.581,1.337,20747.627807290093,275.97711145310194,272443.0637446571
Asia,India,2021-04-28,18376421,86498.0,346759,1329.0,0.66,1130,86,381375984,1907216,26.7,1850895496,997038307,1393409033,348088,0.0002268050523076461,2021,4,28,2,385878.0,28996430.0,1393409033,18.6,2.581,1.337,20809.704338984287,276.93088738574295,273699.9509604873
Asia,India,2021-04-29,18762976,92596.0,349186,1183.0,0.66,1113,74,383306971,1893800,27.8,1852472643,997038308,1393409033,350369,0.00024157139578867716,2021,4,29,3,387061.0,29089026.0,1393409033,18.6,2.581,1.337,20876.157187937508,277.7798843220216,275085.75150739675
Asia,India,2021-04-30,19164969,93463.0,351309,1258.0,0.66,1141,70,385238220,1790708,29.4,1853783376,997038309,1393409033,352567,0.00024261092266494223,2021,4,30,4,388319.0,29182489.0,1393409033,18.6,2.581,1.337,20943.232251889673,278.68270608519873,276471.7400823682
Asia,India,2021-01-05,19557457,92291.0,353528,979.0,0.66,1119,69,387167696,2025365,30.3,1855432129,997831114,1393409033,354507,0.00023837474291760126,2021,1,5,1,389298.0,29274780.0,1393409033,18.6,2.581,1.337,21009.466213213505,279.38529949231355,277856.45623843174
Asia,India,2021-02-05,19925517,84332.0,355705,907.0,0.66,1125,77,389207637,1843500,31.4,1856267473,998395198,1393409033,356612,0.00021667611830545865,2021,2,5,4,390205.0,29359112.0,1393409033,18.6,2.581,1.337,21069.98828390687,280.0362210656058,279320.44918787316
Asia,India,2021-03-05,20282833,80834.0,363079,817.0,0.67,1105,76,391019083,1432343,32.1,1857308103,998570814,1393409033,363896,0.00020672648347446512,2021,3,5,4,391022.0,29439946.0,1393409033,18.6,2.581,1.337,21127.99996467369,280.6225528466199,280620.4594196857
Asia,India,2021-04-05,20664979,70421.0,367081,1005.0,0.68,1088,70,392407782,1740325,33.1,1859559964,998973861,1393409033,368086,0.00017945872439400297,2021,4,5,0,392027.0,29510367.0,1393409033,18.6,2.581,1.337,21178.538606473925,281.3438055270595,281617.0791968735
Asia,India,2021-05-05,21077410,60471.0,370384,853.0,0.69,1085,60,394072142,1915501,33.9,1860601312,999458254,1393409033,371237,0.00015345159821015717,2021,5,5,2,392880.0,29570838.0,1393409033,18.6,2.581,1.337,21221.93648790563,281.9559732249848,282811.53104883025
Asia,India,2021-06-05,21491598,62224.0,374305,738.0,0.7,1116,58,395973198,2038319,34.5,1862055068,999458255,1393409033,375043,0.00015714194878411949,2021,6,5,5,393618.0,29633062.0,1393409033,18.6,2.581,1.337,21266.592434958042,282.4856095216658,284175.85118382104
Asia,India,2021-07-05,21892676,67208.0,377031,955.0,0.7,1119,62,397832667,2011281,35.9,1862475218,1000351588,1393409033,377986,0.0001689353478858487,2021,7,5,0,394573.0,29700270.0,1393409033,18.6,2.581,1.337,21314.825221173945,283.17097898417313,285510.32581112883
Asia,India,2021-08-05,22296081,62480.0,379573,723.0,0.72,1109,67,399568448,1998715,38.5,1862475219,1000537663,1393409033,380296,0.00015636870306636423,2021,8,5,3,395296.0,29762750.0,1393409033,18.6,2.581,1.337,21359.66489030217,283.6898503154745,286756.0339692444
Asia,India,2021-09-05,22662575,60753.0,381903,553.0,0.73,1109,60,401811892,1936709,41.2,1862475220,1001097348,1393409033,382456,0.0001511976156245769,2021,9,5,6,395849.0,29823503.0,1393409033,18.6,2.581,1.337,21403.265153083015,284.0867187058059,288366.07376866345
Asia,India,2021-10-05,22992517,58226.0,383490,930.0,0.74,1104,57,404265101,1463593,42.1,1865530788,1001622805,1393409033,384420,0.00014402925173597907,2021,10,5,1,396779.0,29881729.0,1393409033,18.6,2.581,1.337,21445.051878029557,284.754146559347,290126.65443227394
Asia,India,2021-11-05,23340938,53449.0,385137,817.0,0.75,1126,54,406371279,1918877,43.0,1867730851,1002087957,1393409033,385954,0.00013152750394055285,2021,11,5,4,397596.0,29935178.0,1393409033,18.6,2.581,1.337,21483.410320334846,285.3404783403611,291638.18331583904
Asia,India,2021-12-05,23703665,42640.0,386708,911.0,0.77,1150,53,408139287,1852140,43.8,1868475798,1002808022,1393409033,387619,0.00010447413752648615,2021,12,5,6,398507.0,29977818.0,1393409033,18.6,2.581,1.337,21514.01152858753,285.99427057108795,292907.01964324067
Asia,India,2021-05-13,24046809,50848.0,388135,1206.0,0.78,1160,48,410100044,1718439,46.0,1870188115,1003162202,1393409033,389341,0.00012398925760661464,2021,5,13,3,399713.0,30028666.0,1393409033,18.6,2.581,1.337,21550.503325895977,286.85977378761544,294314.1850581071
Asia,India,2021-05-14,24372907,54069.0,389302,895.0,0.79,1159,49,412021494,2027833,46.8,1872146953,1003626487,1393409033,390197,0.00013122859071036717,2021,5,14,4,400608.0,30082735.0,1393409033,18.6,2.581,1.337,21589.30672010363,287.502083388604,295693.14124002814
Asia,India,2021-05-15,24684077,51667.0,390660,724.0,0.81,1204,53,414251520,1631266,45.7,1872146954,1003788869,1393409033,391384,0.00012472374271553667,2021,5,15,5,401332.0,30134402.0,1393409033,18.6,2.581,1.337,21626.38628452181,288.0216723842639,297293.55141908285
Asia,India,2021-05-16,24965463,48698.0,391981,2020.0,0.82,1180,39,416416463,1718756,44.2,1875857737,1004092762,1393409033,394001,0.000116945424417574,2021,5,16,6,403352.0,30183100.0,1393409033,18.6,2.581,1.337,21661.335103459172,289.4713543887296,298847.2538486838
Asia,India,2021-05-17,25228996,50040.0,393310,622.0,0.82,1163,41,418254953,1154444,44.2,1876721584,1004240714,1393409033,393932,0.00011963994602115327,2021,5,17,0,403974.0,30233140.0,1393409033,18.6,2.581,1.337,21697.247027965837,289.9177416198076,300166.67259541154
Asia,India,2021-05-18,25496330,46148.0,394493,583.0,0.83,1222,47,419777457,1720110,44.4,1879171201,1004558311,1393409033,395076,0.00010993444081014575,2021,5,18,1,404557.0,30279288.0,1393409033,18.6,2.581,1.337,21730.36580278865,290.3361399408985,301259.31945210806
Asia,India,2021-05-19,25772440,37566.0,395751,542.0,0.84,1228,38,421424881,1736857,44.8,1881446210,1004932875,1393409033,396293,8.914044161526381e-05,2021,5,19,2,405099.0,30316854.0,1393409033,18.6,2.581,1.337,21757.32558208556,290.7251140232848,302441.6169404867
Asia,India,2021-05-20,26031991,45951.0,396730,560.0,0.85,1266,43,423332097,1728795,43.5,1883679480,1005329809,1393409033,397290,0.00010854598629690013,2021,5,20,3,405659.0,30362805.0,1393409033,18.6,2.581,1.337,21790.302977029718,291.12700606412676,303810.3578879268
Asia,India,2021-05-21,26289290,48786.0,397637,518.0,0.87,1288,47,425225897,2020950,43.3,1886979879,1005710091,1393409033,398155,0.00011472960688469075,2021,5,21,4,406177.0,30411591.0,1393409033,18.6,2.581,1.337,21825.31495043064,291.49875620190556,305169.4706503313
Asia,India,2021-05-22,26530132,46617.0,398454,499.0,0.88,1289,49,427016605,1776315,43.7,1888681185,1005996438,1393409033,398953,0.0001091690567864451,2021,5,22,5,406676.0,30458208.0,1393409033,18.6,2.581,1.337,21858.77030983766,291.8568707168701,306454.5979586742
Asia,India,2021-05-23,26752447,44111.0,399459,374.0,0.89,1311,46,429041970,1789472,43.6,1890938196,1006306450,1393409033,399833,0.00010281278542516481,2021,5,23,6,407050.0,30502319.0,1393409033,18.6,2.581,1.337,21890.427202361905,292.12527718700386,307908.130232424
Asia,India,2021-05-24,26948874,43071.0,400312,3998.0,0.89,1310,44,430885470,1428984,44.7,1891772613,1006617507,1393409033,404310,9.995927688162704e-05,2021,5,24,0,411048.0,30545390.0,1393409033,18.6,2.581,1.337,21921.337723953166,294.99449929287204,309231.1444775886
Asia,India,2021-05-25,27157795,39796.0,401050,507.0,0.9,1332,44,432317813,1649295,45.4,1893322786,1006947605,1393409033,401557,9.205264923932247e-05,2021,5,25,1,411555.0,30585186.0,1393409033,18.6,2.581,1.337,21949.897894769856,295.35835512270575,310259.0859980452
Asia,India,2021-05-26,27369093,34703.0,402005,483.0,0.9,1391,46,434058138,1847518,46.7,1894097635,1007275333,1393409033,402488,7.995011949297907e-05,2021,5,26,2,412038.0,30619889.0,1393409033,18.6,2.581,1.337,21974.80300100796,295.70498700793195,311508.05522300646
Asia,India,2021-05-27,27555457,43733.0,402728,546.0,0.9,1416,42,435973639,1751056,48.3,1895735848,1007616480,1393409033,403274,0.00010031111078254894,2021,5,27,3,412584.0,30663622.0,1393409033,18.6,2.581,1.337,22006.18861640464,296.09683174775284,312882.7420196579
Asia,India,2021-05-28,27729247,45892.0,403281,535.0,0.9,1253,48,438011958,1640287,48.3,1897620959,1007875307,1393409033,403816,0.00010477339525054702,2021,5,28,4,413119.0,30709514.0,1393409033,18.6,2.581,1.337,22039.123669151642,296.48078217962865,314345.5709175096
Asia,India,2021-05-29,27894800,43393.0,404211,416.0,0.91,1206,51,440023239,1783314,48.4,1899566264,1007965027,1393409033,404627,9.8615246091582e-05,2021,5,29,5,413535.0,30752907.0,1393409033,18.6,2.581,1.337,22070.265278666382,296.77933055282557,315788.99560643226
Asia,India,2021-05-30,28047534,42766.0,405028,415.0,0.91,1270,54,442021954,1722221,49.1,1901414279,1008179704,1393409033,405443,9.67508505244968e-05,2021,5,30,6,413950.0,30795673.0,1393409033,18.6,2.581,1.337,22100.956912628255,297.0771612616638,317223.4021250241
Asia,India,2021-05-31,28175044,41506.0,405939,640.0,0.92,1312,60,443958663,1728047,49.2,1902826009,1008469779,1393409033,406579,9.349068609119583e-05,2021,5,31,0,414590.0,30837179.0,1393409033,18.6,2.581,1.337,22130.74428949823,297.53646645119744,318613.30914739374
Asia,India,2021-01-06,28307832,37154.0,407145,640.0,0.93,1317,58,445422256,1511313,49.0,1904468335,1008734547,1393409033,407785,8.341298509340764e-05,2021,1,6,2,415230.0,30874333.0,1393409033,18.6,2.581,1.337,22157.408391079378,297.99577164073116,319663.6776790581
Asia,India,2021-02-06,28441986,32906.0,408040,555.0,0.94,1330,50,447341133,1777962,48.5,1906086192,1009044161,1393409033,408595,7.35590751052173e-05,2021,2,6,5,415785.0,30907239.0,1393409033,18.6,2.581,1.337,22181.023854464995,298.3940753597799,321040.78731058433
Asia,India,2021-03-06,28574350,38865.0,408764,593.0,0.95,1339,52,449193273,2313689,48.3,1907730016,1009345050,1393409033,409357,8.65217765627581e-05,2021,3,6,5,416378.0,30946104.0,1393409033,18.6,2.581,1.337,22208.915879763787,298.81965032445714,322370.0021758076
Asia,India,2021-04-06,28694879,41733.0,410784,541.0,0.95,1332,58,450911712,2100583,47.2,1909303657,1009567798,1393409033,411325,9.255248619490282e-05,2021,4,6,1,416919.0,30987837.0,1393409033,18.6,2.581,1.337,22238.866166443175,299.20790674248485,323603.2645986155
Asia,India,2021-05-06,28809339,38949.0,411406,422.0,0.96,1373,63,452939545,2229798,46.2,1910988931,1009659072,1393409033,411828,8.59916084386052e-05,2021,5,6,3,417341.0,31026786.0,1393409033,18.6,2.581,1.337,22266.81847554809,299.5107611018336,325058.56806800247
Asia,India,2021-06-06,28909975,38079.0,411989,422.0,0.96,1356,62,454570811,1923863,45.1,1912387924,1009889844,1393409033,412411,8.376912700626526e-05,2021,6,6,6,417763.0,31064865.0,1393409033,18.6,2.581,1.337,22294.146416660988,299.8136154611824,326229.2695356741
Asia,India,2021-07-06,28996473,41157.0,412531,562.0,0.96,1399,73,456289567,1181212,44.1,1912934803,1010112144,1393409033,413093,9.019930100659085e-05,2021,7,6,1,418325.0,31106022.0,1393409033,18.6,2.581,1.337,22323.683328669795,300.21694283074163,327462.7594580837
Asia,India,2021-08-06,29089069,38164.0,413091,533.0,0.97,1438,80,457444011,1823872,43.3,1914231848,1010349257,1393409033,413624,8.342878927755816e-05,2021,8,6,4,418858.0,31144186.0,1393409033,18.6,2.581,1.337,22351.072271253175,300.59945793390017,328291.2627709368
Asia,India,2021-09-06,29182532,30093.0,413609,464.0,0.99,1354,79,459164121,1797559,42.0,1915784498,1010616593,1393409033,414073,6.553865736386664e-05,2021,9,6,0,419322.0,31174279.0,1393409033,18.6,2.581,1.337,22372.66894479792,300.93245419631205,329525.72441088804
Asia,India,2021-10-06,29274823,42015.0,414108,617.0,1.0,1362,78,460900978,1873757,41.6,1917330271,1010876641,1393409033,414725,9.115840930153114e-05,2021,10,6,2,419939.0,31216294.0,1393409033,18.6,2.581,1.337,22402.821612826447,301.37525310559687,330772.2047758535
Asia,India,2021-11-06,29359155,41383.0,414482,491.0,1.01,1477,91,462629773,2398862,41.8,1918969942,1011066751,1393409033,414973,8.945165749200495e-05,2021,11,6,5,420430.0,31257677.0,1393409033,18.6,2.581,1.337,22432.52071698031,301.72762630569224,332012.89933075954
Asia,India,2021-12-06,29439989,35342.0,418480,447.0,1.02,1494,101,464650723,1876456,41.9,1920639056,1011133506,1393409033,418927,7.606143335324155e-05,2021,12,6,0,420877.0,31293019.0,1393409033,18.6,2.581,1.337,22457.88441074359,302.0484222740072,333463.26311636594
Asia,India,2021-06-13,29510410,39097.0,418987,373.0,1.02,1538,89,466427038,1680081,42.7,1922077507,1011329919,1393409033,419360,8.382232764130626e-05,2021,6,13,6,421250.0,31332116.0,1393409033,18.6,2.581,1.337,22485.942934173585,302.3161110797823,334738.06108159485
Asia,India,2021-06-14,29570881,39742.0,419470,497.0,1.03,1462,96,468216510,1295160,42.6,1923079150,1011653553,1393409033,419967,8.487953575152657e-05,2021,6,14,0,421747.0,31371858.0,1393409033,18.6,2.581,1.337,22514.46435111491,302.6727902660295,336022.30135679047
Asia,India,2021-06-15,29633105,39361.0,420016,490.0,1.02,1423,95,469645494,1840393,43.1,1924562314,1011693229,1393409033,420506,8.381002373675494e-05,2021,6,15,1,422237.0,31411219.0,1393409033,18.6,2.581,1.337,22542.71233793559,303.02444580176626,337047.8322426664
Asia,India,2021-06-16,29700313,29689.0,420551,585.0,1.02,1451,106,471294789,1792755,43.1,1925998950,1011862480,1393409033,421136,6.299454331543649e-05,2021,6,16,2,422822.0,31440908.0,1393409033,18.6,2.581,1.337,22564.019075079443,303.44427945157435,338231.4724810601
Asia,India,2021-06-17,29762793,43654.0,420967,478.0,1.01,1460,105,473142307,1944831,42.2,1927492886,1012032729,1393409033,421445,9.226399616807042e-05,2021,6,17,3,423300.0,31484562.0,1393409033,18.6,2.581,1.337,22595.34799499179,303.7873230150073,339557.37030161766
Asia,India,2021-06-18,29823546,43509.0,421382,493.0,1.01,1484,123,474893363,1824931,42.7,1929071592,1012178184,1393409033,421875,9.161846298534183e-05,2021,6,18,4,423793.0,31528071.0,1393409033,18.6,2.581,1.337,22626.572853572136,304.14113154382,340814.0407828115
Asia,India,2021-06-19,29881772,44230.0,422022,417.0,1.0,1462,141,476533650,1933293,43.1,1930645136,1012242224,1393409033,422439,9.281611067759853e-05,2021,6,19,5,424210.0,31572301.0,1393409033,18.6,2.581,1.337,22658.315148155063,304.4403975813755,341991.21630066255
Asia,India,2021-06-20,29935221,41649.0,422662,437.0,0.99,1491,142,478316964,1755327,44.6,1931892904,1012433476,1393409033,423099,8.707405995326563e-05,2021,6,20,6,424647.0,31613950.0,1393409033,18.6,2.581,1.337,22688.205151028327,304.75401690610397,343271.0371987376
Asia,India,2021-06-21,29977861,41831.0,423217,440.0,0.99,1521,152,480039185,1503596,44.8,1932350200,1012660415,1393409033,423657,8.7140802890914e-05,2021,6,21,0,425087.0,31655781.0,1393409033,18.6,2.581,1.337,22718.225768814864,305.0697892239084,344507.01382814994
Asia,India,2021-06-22,30028709,40134.0,423810,530.0,0.97,1509,162,481767232,1394573,44.9,1933706281,1012866101,1393409033,424340,8.330579029501118e-05,2021,6,22,1,425617.0,31695915.0,1393409033,18.6,2.581,1.337,22747.028510184777,305.45015133399096,345747.17157011566
Asia,India,2021-06-23,30082778,30549.0,424351,540.0,0.97,1537,169,483278545,1643195,47.8,1935937188,1013087306,1393409033,424891,6.321199299257119e-05,2021,6,23,2,426157.0,31726464.0,1393409033,18.6,2.581,1.337,22768.952438677064,305.83769008766,346831.7870449746
Asia,India,2021-06-24,30134445,42625.0,424773,375.0,0.96,1593,164,485056507,1643196,49.5,1936227419,1013296239,1393409033,425148,8.787635952691178e-05,2021,6,24,3,426532.0,31769089.0,1393409033,18.6,2.581,1.337,22799.542881964368,306.10681422215237,348107.76700340223
Asia,India,2021-06-25,30183143,42982.0,425195,403.0,0.96,1489,163,487370196,1643197,51.9,1937558468,1013473564,1393409033,425598,8.819168745394518e-05,2021,6,25,4,426935.0,31812071.0,1393409033,18.6,2.581,1.337,22830.389531427703,306.3960329586869,349768.2191356944
Asia,India,2021-06-26,30233183,44643.0,425757,389.0,0.96,1524,177,489470779,1704970,53.2,1938863350,1013619662,1393409033,426146,9.120667037817185e-05,2021,6,26,5,427324.0,31856714.0,1393409033,18.6,2.581,1.337,22862.428221390754,306.6752043942003,351275.73268717283
Asia,India,2021-06-27,30279331,38628.0,426290,354.0,0.95,1479,178,491700577,1818180,51.6,1939962957,1013813624,1393409033,426644,7.856000543192366e-05,2021,6,27,6,427678.0,31895342.0,1393409033,18.6,2.581,1.337,22890.150160236546,306.92925757716114,352875.9792387538
Asia,India,2021-06-28,30316897,39070.0,426754,648.0,0.95,1455,187,493624440,1410649,53.5,1940463971,1013988367,1393409033,427402,7.914924147596906e-05,2021,6,28,0,428326.0,31934412.0,1393409033,18.6,2.581,1.337,22918.18930672886,307.394304081564,354256.66714477225
Asia,India,2021-06-29,30362848,35499.0,427371,607.0,0.95,1432,193,494805652,1720481,54.7,1941877578,1014178043,1393409033,427978,7.17433195366976e-05,2021,6,29,1,428933.0,31969911.0,1393409033,18.6,2.581,1.337,22943.665673796448,307.8299263472623,355104.3808971777
Asia,India,2021-06-30,30411634,28204.0,427862,496.0,0.94,1430,189,496629524,1753745,53.7,1943533128,1014376400,1393409033,428358,5.679082422010818e-05,2021,6,30,2,429429.0,31998115.0,1393409033,18.6,2.581,1.337,22963.90667936771,308.1858878691509,356413.30882631073
Asia,India,2021-01-07,30458251,38353.0,428309,509.0,0.94,1514,198,498427083,1874150,55.9,1945224141,1014571652,1393409033,428818,7.694806584175925e-05,2021,1,7,3,429938.0,32036468.0,1393409033,18.6,2.581,1.337,22991.431260514873,308.5511790277019,357703.3528531747
Asia,India,2021-02-07,30502362,41195.0,428682,460.0,0.93,1457,208,500300840,1787611,55.6,1946888891,1014700077,1393409033,429142,8.234045739359543e-05,2021,2,7,6,430398.0,32077663.0,1393409033,18.6,2.581,1.337,23020.99544376931,308.88130463267925,359048.08146883885
Asia,India,2021-03-07,30545433,40120.0,429179,380.0,0.93,1454,217,502699702,1592135,56.4,1948512551,1014753552,1393409033,429559,7.980907854208356e-05,2021,3,7,6,430778.0,32117783.0,1393409033,18.6,2.581,1.337,23049.7881378382,309.15401708896485,360769.65922755003
Asia,India,2021-04-07,30585229,38667.0,429669,350.0,0.93,1449,206,504576158,1608840,56.9,1949991113,1014916146,1393409033,430019,7.663263391846588e-05,2021,4,7,2,431128.0,32156450.0,1393409033,18.6,2.581,1.337,23077.53806559398,309.4051996144911,362116.32481931814
Asia,India,2021-05-07,30619932,36083.0,430254,460.0,0.93,1486,206,506256239,1208247,56.3,1951184908,1015071082,1393409033,430714,7.127418334887918e-05,2021,5,7,4,431588.0,32192533.0,1393409033,18.6,2.581,1.337,23103.43354864702,309.7353252194684,363322.0590726571
Asia,India,2021-06-07,30663665,32937.0,430732,509.0,0.94,1452,219,507551399,1430891,54.0,1952767342,1015258094,1393409033,431241,6.489392023131829e-05,2021,6,7,0,432097.0,32225470.0,1393409033,18.6,2.581,1.337,23127.071259627755,310.1006163780194,364251.5492434015
Asia,India,2021-07-07,30709557,25166.0,431225,366.0,0.95,1460,221,509391792,1610829,52.5,1954285339,1015453733,1393409033,431591,4.940401552445902e-05,2021,7,7,2,432463.0,32250636.0,1393409033,18.6,2.581,1.337,23145.13200087745,310.363281533284,365572.3337054038
Asia,India,2021-08-07,30752950,35178.0,431642,330.0,0.97,1482,230,511184547,1645933,47.7,1955954232,1015664024,1393409033,431972,6.881663423992353e-05,2021,8,7,5,432793.0,32285814.0,1393409033,18.6,2.581,1.337,23170.37799768591,310.6001107716373,366858.93007268885
Asia,India,2021-09-07,30795716,36401.0,432079,308.0,1.01,1498,248,513129378,1527420,45.5,1957644567,1015812743,1393409033,432387,7.093922422036807e-05,2021,9,7,1,433101.0,32322215.0,1393409033,18.6,2.581,1.337,23196.501698004995,310.82115139410035,368254.66596497945
Asia,India,2021-10-07,30837222,36571.0,432519,219.0,1.06,1484,262,514954309,1551124,42.9,1959268288,1015877936,1393409033,432738,7.101795122564942e-05,2021,10,7,3,433320.0,32358786.0,1393409033,18.6,2.581,1.337,23222.747401265053,310.9783198886439,369564.3539006683
Asia,India,2021-11-07,30874376,34457.0,433049,290.0,1.1,1416,248,516887602,1559895,42.8,1960498702,1016119457,1393409033,433339,6.666246175507998e-05,2021,11,7,6,433610.0,32393243.0,1393409033,18.6,2.581,1.337,23247.47596207093,311.1864425526514,370951.8093815888
Asia,India,2021-12-07,30907282,30948.0,433589,369.0,1.12,1462,249,518642929,1281598,40.7,1960998144,1016311008,1393409033,433958,5.9671111413147214e-05,2021,12,7,1,433979.0,32424191.0,1393409033,18.6,2.581,1.337,23269.68623864232,311.4512607009919,372211.5450072585
Asia,India,2021-07-13,30946147,25072.0,433964,338.0,1.13,1419,244,520146525,1413951,40.1,1962421213,1016506282,1393409033,434302,4.820180236713107e-05,2021,7,13,1,434317.0,32449263.0,1393409033,18.6,2.581,1.337,23287.6795194423,311.69383125421433,373290.6222662617
Asia,India,2021-07-14,30987880,25467.0,434367,260.0,1.13,1402,251,521541098,1718565,39.1,1963796134,1016681915,1393409033,434627,4.883028412844274e-05,2021,7,14,2,434577.0,32474730.0,1393409033,18.6,2.581,1.337,23305.956277663947,311.8804239874624,374291.45760389225
Asia,India,2021-07-15,31026829,37593.0,434756,308.0,1.11,1419,259,523184293,1612731,39.1,1965433440,1016823048,1393409033,435064,7.185422135752077e-05,2021,7,15,3,434885.0,32512323.0,1393409033,18.6,2.581,1.337,23332.93543389854,312.1014646099255,375470.72008969815
Asia,India,2021-07-16,31064908,46164.0,435110,338.0,1.09,1386,314,523184294,1565696,38.7,1966980412,1016937915,1393409033,435448,8.823659373841983e-05,2021,7,16,4,435223.0,32558487.0,1393409033,18.6,2.581,1.337,23366.06569135109,312.34403516314796,375470.7208073625
Asia,India,2021-07-17,31106065,44658.0,435758,219.0,1.07,1355,318,526535068,1728674,39.4,1968671713,1016975834,1393409033,435977,8.481486365120889e-05,2021,7,17,5,435442.0,32603145.0,1393409033,18.6,2.581,1.337,23398.11514627952,312.5012036576915,377875.45188104146
Asia,India,2021-07-18,31144229,46759.0,436365,339.0,1.06,1335,307,528240038,1581862,39.0,1969852777,1017136761,1393409033,436704,8.85184700823454e-05,2021,7,18,6,435781.0,32649904.0,1393409033,18.6,2.581,1.337,23431.672414025466,312.7444918752726,379099.04808260273
Asia,India,2021-07-19,31174322,45083.0,436861,284.0,1.04,1321,323,530058218,1165006,40.7,1970469750,149242,1393409033,437145,8.505292148871088e-05,2021,7,19,0,436065.0,32694987.0,1393409033,18.6,2.581,1.337,23464.02687630632,312.9483085531282,380403.8910662064
Asia,India,2021-07-20,31216337,42909.0,437370,431.0,1.02,1304,332,531468867,1321780,41.7,1972351905,161959,1393409033,437801,8.073662008126621e-05,2021,7,20,1,436496.0,32737896.0,1393409033,18.6,2.581,1.337,23494.821136271476,313.2576218917048,381416.2635760665
Asia,India,2021-07-21,31257720,30941.0,437830,320.0,1.01,1291,326,533189348,1720154,44.0,1973822032,245685,1393409033,438150,5.8030041515383015e-05,2021,7,21,2,436816.0,32768837.0,1393409033,18.6,2.581,1.337,23517.026389192353,313.4872744864716,382650.9914694948
